origin_iata,origin_lon,origin_lat,dest_iata,dest_lon,dest_lat,total
FLG,-111.6708808,35.1401934,NYL,-114.5991383,32.6685512,2
FLL,-80.1506022,26.0742344,ABQ,-106.6129085,35.0433333,2
FLL,-80.1506022,26.0742344,AGS,-81.973036,33.3735902,2
FLL,-80.1506022,26.0742344,BUR,-118.3574036,34.1983122,2
FLL,-80.1506022,26.0742344,DAY,-84.2217719,39.90252419999999,2
FLL,-80.1506022,26.0742344,GNV,-82.2766402,29.6863121,2
FLL,-80.1506022,26.0742344,LAL,-82.0143138,27.9945173,2
FLL,-80.1506022,26.0742344,LNA,-80.0856189,26.5929714,2
FLL,-80.1506022,26.0742344,MZJ,-111.3332279,32.5225963,2
FLL,-80.1506022,26.0742344,OAK,-122.2197428,37.7125689,2
FLL,-80.1506022,26.0742344,PHF,-76.4939006,37.1307716,2
FLL,-80.1506022,26.0742344,SFB,-81.235685899999993,28.7793906,2
FLL,-80.1506022,26.0742344,TMB,-80.4291937,25.649151,2
FLL,-80.1506022,26.0742344,VRB,-80.4164964,27.6548922,2
FNT,-83.7388467,42.9734164,AGS,-81.973036,33.3735902,2
FNT,-83.7388467,42.9734164,IND,-86.2955952,39.7168593,2
FNT,-83.7388467,42.9734164,LSE,-91.2634558,43.8753591,2
FNT,-83.7388467,42.9734164,MKE,-87.89664599999999,42.9475534,2
FNT,-83.7388467,42.9734164,PLN,-84.78618340000001,45.5714903,2
FOD,-94.189036,42.552434,IAD,-77.45653879999999,38.9531162,2
FOE,-95.6664279,38.9483444,AUS,-97.66635289999999,30.19747109999999,2
FOE,-95.6664279,38.9483444,CKB,-80.231201,39.2967239,2
FOE,-95.6664279,38.9483444,CLL,-96.36660529999999,30.5936801,2
FOE,-95.6664279,38.9483444,LBB,-118.1523845,33.8176974,2
FOE,-95.6664279,38.9483444,MCI,-94.7107786,39.2991181,2
FOK,-72.64154959999999,40.8435248,CTH,-75.86281129999999,39.9800817,2
FOK,-72.64154959999999,40.8435248,LAX,-118.40853,33.9415889,2
FOK,-72.64154959999999,40.8435248,N4Y,-112.0077881,33.4372686,2
FOK,-72.64154959999999,40.8435248,TTN,-74.8179505,40.2769993,2
FOK,-72.64154959999999,40.8435248,VNY,-118.4896448,34.2096399,2
FOK,-72.64154959999999,40.8435248,VWK,-82.8713834,39.9841096,2
FRD,-123.0261849,48.5248261,MVW,-122.4206582,48.4694943,2
FRD,-123.0261849,48.5248261,RCE,-81.809465,30.28055,2
FRG,-73.4167921,40.7261266,ACK,-70.0637506,41.2569516,2
FRG,-73.4167921,40.7261266,ACY,-74.57388499999999,39.4515696,2
FRG,-73.4167921,40.7261266,BOS,-71.0095602,42.3656132,2
FRG,-73.4167921,40.7261266,BWI,-76.6683922,39.1774042,2
FRG,-73.4167921,40.7261266,CMH,-82.8871767,39.9999399,2
FRG,-73.4167921,40.7261266,EWR,-74.1744624,40.6895314,2
FRG,-73.4167921,40.7261266,FLL,-80.1506022,26.0742344,2
FRG,-73.4167921,40.7261266,HPN,-73.7086641,41.0683325,2
FRG,-73.4167921,40.7261266,IND,-86.2955952,39.7168593,2
FRG,-73.4167921,40.7261266,MMU,-74.4157549,40.7975621,2
FRG,-73.4167921,40.7261266,OMA,-95.8937409,41.3018733,2
FRG,-73.4167921,40.7261266,PBI,-80.0928165,26.6857475,2
FRG,-73.4167921,40.7261266,PHL,-75.2424229,39.8743959,2
FRG,-73.4167921,40.7261266,PVD,-71.4304062,41.7245271,2
FRG,-73.4167921,40.7261266,SDF,-85.7369231,38.175662,2
FSD,-96.7402171,43.5828065,BIS,-100.7572447,46.77518999999999,2
FSD,-96.7402171,43.5828065,BOI,-116.2223159,43.5658231,2
FSD,-96.7402171,43.5828065,CYS,-104.8110275,41.1531677,2
FSD,-96.7402171,43.5828065,DCA,-77.04023149999999,38.851242,2
FSD,-96.7402171,43.5828065,ICT,-97.42869879999999,37.6508529,2
FSD,-96.7402171,43.5828065,MCI,-94.7107786,39.2991181,2
FSD,-96.7402171,43.5828065,OMA,-95.8937409,41.3018733,2
FSD,-96.7402171,43.5828065,RST,-92.4968854,43.9112322,2
FSD,-96.7402171,43.5828065,SBN,-86.315843,41.7077166,2
FSD,-96.7402171,43.5828065,SLC,-111.9790706,40.7899404,2
FSD,-96.7402171,43.5828065,YNG,-80.6671886,41.2574658,2
FSM,-94.3635085,35.3380696,BHM,-86.754126,33.5624269,2
FSM,-94.3635085,35.3380696,XNA,-94.30429400000001,36.2786587,2
FTW,-97.3598387,32.8206921,BNA,-86.67737129999999,36.126317,2
FTW,-97.3598387,32.8206921,DAL,-96.8512063,32.8481029,2
FTW,-97.3598387,32.8206921,DSM,-93.6587958,41.5341333,2
FTW,-97.3598387,32.8206921,IAH,-95.3367827,29.9902199,2
FTW,-97.3598387,32.8206921,PHX,-112.0077881,33.4372686,2
FWA,-85.18844229999999,40.9828674,DLH,-92.1800102,46.8387531,2
FWA,-85.18844229999999,40.9828674,IAH,-95.3367827,29.9902199,2
FWA,-85.18844229999999,40.9828674,ICT,-97.42869879999999,37.6508529,2
FWA,-85.18844229999999,40.9828674,IND,-86.2955952,39.7168593,2
FWA,-85.18844229999999,40.9828674,LAS,-115.1537389,36.0839998,2
FWA,-85.18844229999999,40.9828674,LIT,-92.2216531,34.7307049,2
FWA,-85.18844229999999,40.9828674,SCE,-77.8486889,40.8499873,2
FWA,-85.18844229999999,40.9828674,SLC,-111.9790706,40.7899404,2
FWA,-85.18844229999999,40.9828674,TYS,-83.993889,35.810833,2
FXE,-80.1706483,26.1974892,RIC,-77.3208112,37.5065795,2
FYV,-94.1719488,36.0034182,COU,-92.2193772,38.8155232,2
GCC,-105.5390962,44.348086,BFF,-103.5934309,41.8695184,2
GCC,-105.5390962,44.348086,ENV,-114.0330711,40.7195085,2
GCN,-112.1444184,35.9526026,L41,-111.642116,36.8116024,2
GDC,-82.3745441,34.7556467,TUL,-95.88386589999999,36.198778,2
GEG,-117.534812,47.62174779999999,BIL,-108.5379142,45.80350809999999,2
GEG,-117.534812,47.62174779999999,COS,-104.7026039,38.801712,2
GEG,-117.534812,47.62174779999999,CYS,-104.8110275,41.1531677,2
GEG,-117.534812,47.62174779999999,FAR,-96.8255648,46.9198612,2
GEG,-117.534812,47.62174779999999,GEG,-117.534812,47.62174779999999,2
GEG,-117.534812,47.62174779999999,HLN,-111.9902266,46.6095791,2
GEG,-117.534812,47.62174779999999,IAD,-77.45653879999999,38.9531162,2
GEG,-117.534812,47.62174779999999,IND,-86.2955952,39.7168593,2
GEG,-117.534812,47.62174779999999,TUL,-95.88386589999999,36.198778,2
GFK,-97.176582,47.942861,DAY,-84.2217719,39.90252419999999,2
GFK,-97.176582,47.942861,DLH,-92.1800102,46.8387531,2
GFK,-97.176582,47.942861,MSN,-89.33641279999999,43.1390659,2
GFL,-73.624181,43.307536,HPN,-73.7086641,41.0683325,2
GGW,-106.6266403,48.2096023,GTF,-111.3566299,47.4825016,2
GJT,-108.5291468,39.1222307,ATL,-84.4277001,33.6407282,2
GJT,-108.5291468,39.1222307,MCI,-94.7107786,39.2991181,2
GLH,-90.99037709999999,33.4819016,GLH,-90.99037709999999,33.4819016,2
GNV,-82.2766402,29.6863121,BHM,-86.754126,33.5624269,2
GNV,-82.2766402,29.6863121,BTR,-91.15146100000001,30.5323599,2
GNV,-82.2766402,29.6863121,COU,-92.2193772,38.8155232,2
GNV,-82.2766402,29.6863121,LEX,-84.6026083,38.03776149999999,2
GNV,-82.2766402,29.6863121,TLH,-84.3450518,30.3954074,2
GNV,-82.2766402,29.6863121,TYS,-83.993889,35.810833,2
GON,-72.0466745,41.3300875,TEB,-74.0615292,40.858332,2
GPT,-89.0727778,30.4131137,ACY,-74.57388499999999,39.4515696,2
GPT,-89.0727778,30.4131137,BTR,-91.15146100000001,30.5323599,2
GPT,-89.0727778,30.4131137,LBB,-118.1523845,33.8176974,2
GPT,-89.0727778,30.4131137,MAF,-102.2047497,31.9417386,2
GPT,-89.0727778,30.4131137,OAJ,-77.60688429999999,34.8291316,2
GPT,-89.0727778,30.4131137,SHV,-93.8286552,32.4544911,2
GPT,-89.0727778,30.4131137,TYS,-83.993889,35.810833,2
GPT,-89.0727778,30.4131137,XNA,-94.30429400000001,36.2786587,2
GRB,-88.12775409999999,44.4923396,ARV,-89.730835,45.927223,2
GRB,-88.12775409999999,44.4923396,BNA,-86.67737129999999,36.126317,2
GRB,-88.12775409999999,44.4923396,BOS,-71.0095602,42.3656132,2
GRB,-88.12775409999999,44.4923396,DSM,-93.6587958,41.5341333,2
GRB,-88.12775409999999,44.4923396,EWR,-74.1744624,40.6895314,2
GRB,-88.12775409999999,44.4923396,LAX,-118.40853,33.9415889,2
GRB,-88.12775409999999,44.4923396,MDW,-87.7521884,41.78677589999999,2
GRB,-88.12775409999999,44.4923396,MKC,-94.590007,39.121108,2
GRB,-88.12775409999999,44.4923396,SEA,-122.3088165,47.4502499,2
GRB,-88.12775409999999,44.4923396,SFO,-122.3789554,37.6213129,2
GRB,-88.12775409999999,44.4923396,SJC,-121.9289375,37.3639472,2
GRB,-88.12775409999999,44.4923396,SLC,-111.9790706,40.7899404,2
GRK,-97.8213287,31.06138019999999,SAT,-98.4683484,29.5311973,2
GRR,-85.5248434,42.8846633,AVP,-75.7237811,41.3377679,2
GRR,-85.5248434,42.8846633,CLD,-117.2792408,33.1268216,2
GRR,-85.5248434,42.8846633,CMH,-82.8871767,39.9999399,2
GRR,-85.5248434,42.8846633,GSP,-82.2172338,34.8959008,2
GRR,-85.5248434,42.8846633,MDT,-76.7576672,40.1942375,2
GRR,-85.5248434,42.8846633,OKC,-97.600556,35.393056,2
GRR,-85.5248434,42.8846633,OMA,-95.8937409,41.3018733,2
GRR,-85.5248434,42.8846633,TRI,-82.4077169,36.48167310000001,2
GRR,-85.5248434,42.8846633,VRB,-80.4164964,27.6548922,2
GSO,-79.9351805,36.1043671,CHA,-85.19701119999999,35.0374486,2
GSO,-79.9351805,36.1043671,DAL,-96.8512063,32.8481029,2
GSO,-79.9351805,36.1043671,DAY,-84.2217719,39.90252419999999,2
GSO,-79.9351805,36.1043671,MDT,-76.7576672,40.1942375,2
GSO,-79.9351805,36.1043671,MKE,-87.89664599999999,42.9475534,2
GSO,-79.9351805,36.1043671,MSN,-89.33641279999999,43.1390659,2
GSO,-79.9351805,36.1043671,PBI,-80.0928165,26.6857475,2
GSO,-79.9351805,36.1043671,PIT,-80.2352233,40.4919208,2
GSO,-79.9351805,36.1043671,SYR,-76.1101888,43.1139301,2
GSO,-79.9351805,36.1043671,TLH,-84.3450518,30.3954074,2
GSP,-82.2172338,34.8959008,ABE,-75.43499419999999,40.6518559,2
GSP,-82.2172338,34.8959008,AEX,-92.5451856,31.3274112,2
GSP,-82.2172338,34.8959008,AFW,-97.3138822,32.9875102,2
GSP,-82.2172338,34.8959008,AVP,-75.7237811,41.3377679,2
GSP,-82.2172338,34.8959008,BHM,-86.754126,33.5624269,2
GSP,-82.2172338,34.8959008,CAE,-81.1220015,33.941917,2
GSP,-82.2172338,34.8959008,CHA,-85.19701119999999,35.0374486,2
GSP,-82.2172338,34.8959008,CHO,-78.4516149,38.1394877,2
GSP,-82.2172338,34.8959008,CLL,-96.36660529999999,30.5936801,2
GSP,-82.2172338,34.8959008,CVG,-84.6630165,39.0532746,2
GSP,-82.2172338,34.8959008,DAY,-84.2217719,39.90252419999999,2
GSP,-82.2172338,34.8959008,ICT,-97.42869879999999,37.6508529,2
GSP,-82.2172338,34.8959008,JFK,-73.77813909999999,40.6413111,2
GSP,-82.2172338,34.8959008,LCH,-93.2211183,30.1229972,2
GSP,-82.2172338,34.8959008,MKE,-87.89664599999999,42.9475534,2
GSP,-82.2172338,34.8959008,PIA,-89.69008629999999,40.6608469,2
GSP,-82.2172338,34.8959008,SYR,-76.1101888,43.1139301,2
GTF,-111.3566299,47.4825016,ONT,-117.598057,34.0559781,2
GTR,-88.587603,33.4516041,CMH,-82.8871767,39.9999399,2
GTR,-88.587603,33.4516041,LEX,-84.6026083,38.03776149999999,2
GUS,-86.1317335,40.656626,FAT,-119.7181083,36.7758493,2
GUS,-86.1317335,40.656626,TUS,-110.9392269,32.1145102,2
GYR,-112.3729813,33.4245691,BUR,-118.3574036,34.1983122,2
GYR,-112.3729813,33.4245691,GYR,-112.3729813,33.4245691,2
GYY,-87.4083934,41.6177844,BRO,-97.4269855,25.9063266,2
GYY,-87.4083934,41.6177844,SDF,-85.7369231,38.175662,2
HFD,-72.64859659999999,41.7374398,TEB,-74.0615292,40.858332,2
HGR,-77.7311945,39.7051079,YIP,-83.5242868,42.2378031,2
HHR,-118.3344882,33.9227922,BFL,-119.05622,35.4335053,2
HHR,-118.3344882,33.9227922,EGE,-106.9145481,39.6425637,2
HHR,-118.3344882,33.9227922,ELP,-106.3824345,31.8053354,2
HHR,-118.3344882,33.9227922,OXR,-119.2065106,34.1985056,2
HHR,-118.3344882,33.9227922,PGA,-111.451092,36.9244374,2
HHR,-118.3344882,33.9227922,PGO,-111.451092,36.9244374,2
HHR,-118.3344882,33.9227922,RAP,-103.0605163,44.0383798,2
HHR,-118.3344882,33.9227922,TVL,-119.9984512,38.8925934,2
HHR,-118.3344882,33.9227922,UDD,-116.270726,33.745641,2
HII,-114.3571987,34.5694092,DVT,-112.082851,33.6843241,2
HLM,-86.1627543,42.7957247,MCI,-94.7107786,39.2991181,2
HLM,-86.1627543,42.7957247,SDF,-85.7369231,38.175662,2
HLN,-111.9902266,46.6095791,BIL,-108.5379142,45.80350809999999,2
HLN,-111.9902266,46.6095791,COS,-104.7026039,38.801712,2
HLN,-111.9902266,46.6095791,ENV,-114.0330711,40.7195085,2
HLN,-111.9902266,46.6095791,PIH,-112.5886283,42.9055766,2
HOB,-103.214364,32.6923483,CRP,-97.5021829,27.7724235,2
HOU,-95.27690539999999,29.6459077,CLL,-96.36660529999999,30.5936801,2
HOU,-95.27690539999999,29.6459077,ICT,-97.42869879999999,37.6508529,2
HOU,-95.27690539999999,29.6459077,PBI,-80.0928165,26.6857475,2
HOU,-95.27690539999999,29.6459077,PTK,-83.4202318,42.6640988,2
HOU,-95.27690539999999,29.6459077,RIC,-77.3208112,37.5065795,2
HOU,-95.27690539999999,29.6459077,RSW,-81.7553083,26.5337051,2
HOU,-95.27690539999999,29.6459077,TLH,-84.3450518,30.3954074,2
HPN,-73.7086641,41.0683325,AGC,-79.92704619999999,40.3523988,2
HPN,-73.7086641,41.0683325,AZO,-85.5515933,42.2355515,2
HPN,-73.7086641,41.0683325,CAE,-81.1220015,33.941917,2
HPN,-73.7086641,41.0683325,CHS,-80.038159,32.8942676,2
HPN,-73.7086641,41.0683325,CKB,-80.231201,39.2967239,2
HPN,-73.7086641,41.0683325,CTH,-75.86281129999999,39.9800817,2
HPN,-73.7086641,41.0683325,DAL,-96.8512063,32.8481029,2
HPN,-73.7086641,41.0683325,EWB,-70.95818799999999,41.675297,2
HPN,-73.7086641,41.0683325,FDY,-83.66869659999999,41.0120984,2
HPN,-73.7086641,41.0683325,FRG,-73.4167921,40.7261266,2
HPN,-73.7086641,41.0683325,GFL,-73.624181,43.307536,2
HPN,-73.7086641,41.0683325,GRR,-85.5248434,42.8846633,2
HPN,-73.7086641,41.0683325,JZI,-80.005979,32.6990607,2
HPN,-73.7086641,41.0683325,LAX,-118.40853,33.9415889,2
HPN,-73.7086641,41.0683325,LEW,-70.287055,44.048795,2
HPN,-73.7086641,41.0683325,LNS,-76.29937029999999,40.1187769,2
HPN,-73.7086641,41.0683325,LUK,-84.4293659,39.1037781,2
HPN,-73.7086641,41.0683325,MHT,-71.4352177,42.929687,2
HPN,-73.7086641,41.0683325,MQY,-86.52589499999999,36.004326,2
HPN,-73.7086641,41.0683325,NY7,-73.77813909999999,40.6413111,2
HPN,-73.7086641,41.0683325,PHX,-112.0077881,33.4372686,2
HPN,-73.7086641,41.0683325,RDU,-78.7879963,35.88007899999999,2
HPN,-73.7086641,41.0683325,RME,-75.4052573,43.2303415,2
HPN,-73.7086641,41.0683325,ROA,-79.9701915,37.320398,2
HPN,-73.7086641,41.0683325,SAT,-98.4683484,29.5311973,2
HPN,-73.7086641,41.0683325,SAV,-81.2018521,32.1294267,2
HPN,-73.7086641,41.0683325,SDF,-85.7369231,38.175662,2
HPN,-73.7086641,41.0683325,STL,-90.374819,38.7499403,2
HPN,-73.7086641,41.0683325,SWF,-74.1008627,41.4984032,2
HPN,-73.7086641,41.0683325,TVC,-85.5796208,44.7369137,2
HPN,-73.7086641,41.0683325,VWK,-82.8713834,39.9841096,2
HQM,-123.9273757,46.9738502,BFI,-122.3018264,47.5281657,2
HSH,-115.1385084,35.975317,LAX,-118.40853,33.9415889,2
HSV,-86.77568989999999,34.6403329,AUS,-97.66635289999999,30.19747109999999,2
HSV,-86.77568989999999,34.6403329,CHA,-85.19701119999999,35.0374486,2
HSV,-86.77568989999999,34.6403329,CVG,-84.6630165,39.0532746,2
HSV,-86.77568989999999,34.6403329,HSV,-86.77568989999999,34.6403329,2
HSV,-86.77568989999999,34.6403329,LRD,-99.4613589,27.5447829,2
HSV,-86.77568989999999,34.6403329,ORF,-76.2000161,36.8956837,2
HSV,-86.77568989999999,34.6403329,STL,-90.374819,38.7499403,2
HSV,-86.77568989999999,34.6403329,TYS,-83.993889,35.810833,2
HTO,-72.2480058,40.9611076,ACK,-70.0637506,41.2569516,2
HTO,-72.2480058,40.9611076,MMU,-74.4157549,40.7975621,2
HTS,-82.5557309,38.3693378,BHM,-86.754126,33.5624269,2
HTS,-82.5557309,38.3693378,CRW,-81.5934922,38.3714489,2
HTS,-82.5557309,38.3693378,FLL,-80.1506022,26.0742344,2
HUF,-87.3034804,39.4617995,FSD,-96.7402171,43.5828065,2
HVN,-72.8868727,41.2678919,BZN,-111.1532346,45.7771073,2
IAD,-77.45653879999999,38.9531162,AFW,-97.3138822,32.9875102,2
IAD,-77.45653879999999,38.9531162,AGS,-81.973036,33.3735902,2
IAD,-77.45653879999999,38.9531162,BFF,-103.5934309,41.8695184,2
IAD,-77.45653879999999,38.9531162,BIL,-108.5379142,45.80350809999999,2
IAD,-77.45653879999999,38.9531162,CPS,-90.158981,38.577262,2
IAD,-77.45653879999999,38.9531162,CYS,-104.8110275,41.1531677,2
IAD,-77.45653879999999,38.9531162,DPA,-88.25490789999999,41.9067614,2
IAD,-77.45653879999999,38.9531162,FOD,-94.189036,42.552434,2
IAD,-77.45653879999999,38.9531162,GJT,-108.5291468,39.1222307,2
IAD,-77.45653879999999,38.9531162,GRB,-88.12775409999999,44.4923396,2
IAD,-77.45653879999999,38.9531162,LAN,-84.5901729,42.7751565,2
IAD,-77.45653879999999,38.9531162,LIT,-92.2216531,34.7307049,2
IAD,-77.45653879999999,38.9531162,MMU,-74.4157549,40.7975621,2
IAD,-77.45653879999999,38.9531162,MSN,-89.33641279999999,43.1390659,2
IAD,-77.45653879999999,38.9531162,RSW,-81.7553083,26.5337051,2
IAD,-77.45653879999999,38.9531162,SHV,-93.8286552,32.4544911,2
IAD,-77.45653879999999,38.9531162,SNA,-117.8674759,33.6761901,2
IAD,-77.45653879999999,38.9531162,UGN,-87.868192,42.416305,2
IAD,-77.45653879999999,38.9531162,YIP,-83.5242868,42.2378031,2
IAG,-78.94711439999999,43.1085782,PTK,-83.4202318,42.6640988,2
IAG,-78.94711439999999,43.1085782,SDF,-85.7369231,38.175662,2
IAH,-95.3367827,29.9902199,ABI,-99.6800464,32.4118941,2
IAH,-95.3367827,29.9902199,BCT,-80.1011879,26.3829495,2
IAH,-95.3367827,29.9902199,BGR,-68.8165035,44.808176,2
IAH,-95.3367827,29.9902199,BUF,-78.7295067,42.9397059,2
IAH,-95.3367827,29.9902199,CKB,-80.231201,39.2967239,2
IAH,-95.3367827,29.9902199,EVV,-87.52717539999999,38.0433641,2
IAH,-95.3367827,29.9902199,HOU,-95.27690539999999,29.6459077,2
IAH,-95.3367827,29.9902199,IGM,-113.9434576,35.2589259,2
IAH,-95.3367827,29.9902199,MDW,-87.7521884,41.78677589999999,2
IAH,-95.3367827,29.9902199,PVD,-71.4304062,41.7245271,2
IAH,-95.3367827,29.9902199,RIV,-117.2617329,33.890884,2
ICT,-97.42869879999999,37.6508529,ADS,-96.83646700000001,32.969972,2
ICT,-97.42869879999999,37.6508529,AMA,-101.7074509,35.2203245,2
ICT,-97.42869879999999,37.6508529,AUS,-97.66635289999999,30.19747109999999,2
ICT,-97.42869879999999,37.6508529,BDL,-72.68603139999999,41.9388735,2
ICT,-97.42869879999999,37.6508529,BFI,-122.3018264,47.5281657,2
ICT,-97.42869879999999,37.6508529,BHM,-86.754126,33.5624269,2
ICT,-97.42869879999999,37.6508529,BNA,-86.67737129999999,36.126317,2
ICT,-97.42869879999999,37.6508529,CLL,-96.36660529999999,30.5936801,2
ICT,-97.42869879999999,37.6508529,COS,-104.7026039,38.801712,2
ICT,-97.42869879999999,37.6508529,CRP,-97.5021829,27.7724235,2
ICT,-97.42869879999999,37.6508529,DAY,-84.2217719,39.90252419999999,2
ICT,-97.42869879999999,37.6508529,HOU,-95.27690539999999,29.6459077,2
ICT,-97.42869879999999,37.6508529,ICT,-97.42869879999999,37.6508529,2
ICT,-97.42869879999999,37.6508529,LRD,-99.4613589,27.5447829,2
ICT,-97.42869879999999,37.6508529,MDW,-87.7521884,41.78677589999999,2
ICT,-97.42869879999999,37.6508529,OMA,-95.8937409,41.3018733,2
ICT,-97.42869879999999,37.6508529,TPA,-82.5311382,27.9771524,2
ICT,-97.42869879999999,37.6508529,XNA,-94.30429400000001,36.2786587,2
IDA,-112.0678843,43.5152294,COD,-109.0225794,44.520442,2
IFP,-114.5584335,35.1562931,AZA,-111.668946,33.307161,2
IFP,-114.5584335,35.1562931,SUX,-96.3837817,42.4053135,2
ILG,-75.6034614,39.6802039,CHS,-80.038159,32.8942676,2
ILM,-77.91052010000001,34.2668931,BWI,-76.6683922,39.1774042,2
ILM,-77.91052010000001,34.2668931,MEM,-89.9791729,35.0420679,2
ILM,-77.91052010000001,34.2668931,OAJ,-77.60688429999999,34.8291316,2
ILN,-83.7856706,39.4319998,IAD,-77.45653879999999,38.9531162,2
ILN,-83.7856706,39.4319998,ILN,-83.7856706,39.4319998,2
IND,-86.2955952,39.7168593,AFW,-97.3138822,32.9875102,2
IND,-86.2955952,39.7168593,ALB,-73.8054981,42.7487124,2
IND,-86.2955952,39.7168593,ATO,-82.223747,39.210719,2
IND,-86.2955952,39.7168593,ATW,-88.5112347,44.2602346,2
IND,-86.2955952,39.7168593,BHM,-86.754126,33.5624269,2
IND,-86.2955952,39.7168593,CAK,-81.4418833,40.9153779,2
IND,-86.2955952,39.7168593,FRG,-73.4167921,40.7261266,2
IND,-86.2955952,39.7168593,GEG,-117.534812,47.62174779999999,2
IND,-86.2955952,39.7168593,GRK,-97.8213287,31.06138019999999,2
IND,-86.2955952,39.7168593,LEX,-84.6026083,38.03776149999999,2
IND,-86.2955952,39.7168593,LFT,-91.9894188,30.205482,2
IND,-86.2955952,39.7168593,LGB,-118.1523845,33.8176974,2
IND,-86.2955952,39.7168593,PIA,-89.69008629999999,40.6608469,2
IND,-86.2955952,39.7168593,RNO,-119.7680951,39.4995907,2
IND,-86.2955952,39.7168593,ROC,-77.66657219999999,43.1225229,2
IND,-86.2955952,39.7168593,SMF,-121.5900648,38.6950854,2
IND,-86.2955952,39.7168593,SNA,-117.8674759,33.6761901,2
IND,-86.2955952,39.7168593,YIP,-83.5242868,42.2378031,2
ISM,-81.436792,28.2953051,TEB,-74.0615292,40.858332,2
ISN,-103.6375502,48.1776122,BFF,-103.5934309,41.8695184,2
ISN,-103.6375502,48.1776122,CPR,-106.4648786,42.89727509999999,2
ITH,-76.4584974,42.491081200000004,ABE,-75.43499419999999,40.6518559,2
ITH,-76.4584974,42.491081200000004,BVY,-70.91528079999999,42.5844192,2
JAC,-110.7366517,43.6084108,COS,-104.7026039,38.801712,2
JAC,-110.7366517,43.6084108,CYS,-104.8110275,41.1531677,2
JAC,-110.7366517,43.6084108,IND,-86.2955952,39.7168593,2
JAC,-110.7366517,43.6084108,PSP,-116.5070468,33.8303194,2
JAC,-110.7366517,43.6084108,SNA,-117.8674759,33.6761901,2
JAC,-110.7366517,43.6084108,VNY,-118.4896448,34.2096399,2
JAN,-90.0764217,32.3122283,CHA,-85.19701119999999,35.0374486,2
JAN,-90.0764217,32.3122283,CVG,-84.6630165,39.0532746,2
JAN,-90.0764217,32.3122283,DSI,-86.47098,30.3966602,2
JAN,-90.0764217,32.3122283,IAD,-77.45653879999999,38.9531162,2
JAN,-90.0764217,32.3122283,IND,-86.2955952,39.7168593,2
JAN,-90.0764217,32.3122283,LIT,-92.2216531,34.7307049,2
JAN,-90.0764217,32.3122283,MOB,-88.24549359999999,30.692512,2
JAN,-90.0764217,32.3122283,SHV,-93.8286552,32.4544911,2
JAN,-90.0764217,32.3122283,TYS,-83.993889,35.810833,2
JAX,-81.6879368,30.49407129999999,ABQ,-106.6129085,35.0433333,2
JAX,-81.6879368,30.49407129999999,ABY,-84.19390489999999,31.53567109999999,2
JAX,-81.6879368,30.49407129999999,ACY,-74.57388499999999,39.4515696,2
JAX,-81.6879368,30.49407129999999,AVP,-75.7237811,41.3377679,2
JAX,-81.6879368,30.49407129999999,CHS,-80.038159,32.8942676,2
JAX,-81.6879368,30.49407129999999,CMH,-82.8871767,39.9999399,2
JAX,-81.6879368,30.49407129999999,COS,-104.7026039,38.801712,2
JAX,-81.6879368,30.49407129999999,DAY,-84.2217719,39.90252419999999,2
JAX,-81.6879368,30.49407129999999,ISP,-73.09880249999999,40.7956189,2
JAX,-81.6879368,30.49407129999999,JAN,-90.0764217,32.3122283,2
JAX,-81.6879368,30.49407129999999,MDT,-76.7576672,40.1942375,2
JAX,-81.6879368,30.49407129999999,SHV,-93.8286552,32.4544911,2
JBR,-90.6426358,35.8346151,LIT,-92.2216531,34.7307049,2
JFK,-73.77813909999999,40.6413111,BOI,-116.2223159,43.5658231,2
JFK,-73.77813909999999,40.6413111,BTR,-91.15146100000001,30.5323599,2
JFK,-73.77813909999999,40.6413111,CHO,-78.4516149,38.1394877,2
JFK,-73.77813909999999,40.6413111,COS,-104.7026039,38.801712,2
JFK,-73.77813909999999,40.6413111,DAY,-84.2217719,39.90252419999999,2
JFK,-73.77813909999999,40.6413111,ILM,-77.91052010000001,34.2668931,2
JFK,-73.77813909999999,40.6413111,MDT,-76.7576672,40.1942375,2
JFK,-73.77813909999999,40.6413111,MYR,-78.92789429999999,33.6822019,2
JFK,-73.77813909999999,40.6413111,OMA,-95.8937409,41.3018733,2
JFK,-73.77813909999999,40.6413111,SHV,-93.8286552,32.4544911,2
JFK,-73.77813909999999,40.6413111,TUL,-95.88386589999999,36.198778,2
JFK,-73.77813909999999,40.6413111,TYS,-83.993889,35.810833,2
JLN,-94.50169369999999,37.1577259,GPT,-89.0727778,30.4131137,2
JLN,-94.50169369999999,37.1577259,IFP,-114.5584335,35.1562931,2
JLN,-94.50169369999999,37.1577259,ORD,-87.9073214,41.9741625,2
JMS,-98.6790504,46.9294312,COS,-104.7026039,38.801712,2
