icao_code,iata_code,name,city,country,altitude,lat_decimal,lon_decimal,id
SKTD,TDA,TRINIDAD,TRINIDAD,COLOMBIA,199,5.43,-71.658,7515
SKTM,TME,TAME,TAME,COLOMBIA,321,6.451,-71.76,7516
SKTU,TRB,GONZALO MEJIA,TURBO,COLOMBIA,3,8.074,-76.741,7517
SKUC,AUC,SANTIAGO PEREZ,ARAUCA,COLOMBIA,122,7.069,-70.737,7518
SKUI,UIB,EL CARANO,QUIBDO,COLOMBIA,63,5.691,-76.641,7519
SKUL,ULQ,FARFAN,TULUA,COLOMBIA,955,4.088,-76.235,7520
SKVP,VUP,ALFONSO LOPEZ PUMAREJO,VALLEDUPAR,COLOMBIA,139,10.435,-73.249,7521
SKVV,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,425,4.168,-73.614,7522
SKYP,N/A,EL YOPAL,EL-YOPAL,COLOMBIA,321,5.319,-72.384,7523
SLAB,N/A,N/A,ABOPO,BOLIVIA,0,0,0,7524
SLAG,N/A,N/A,MONTE AGUDO,BOLIVIA,0,0,0,7525
SLAN,N/A,N/A,ANGORA,BOLIVIA,0,0,0,7526
SLAP,APB,APOLO,APOLO,BOLIVIA,1415,-14.739,-68.411,7527
SLAQ,N/A,N/A,AIQUILE,BOLIVIA,0,0,0,7528
SLAS,N/A,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,BOLIVIA,247,-15.719,-63.092,7529
SLAU,N/A,N/A,SAN AURELIO,BOLIVIA,0,0,0,7530
SLAV,N/A,N/A,AVICAYA,BOLIVIA,0,0,0,7531
SLAX,N/A,N/A,AY-LURI,BOLIVIA,0,0,0,7532
SLBC,N/A,N/A,BOCA CHAPARE,BOLIVIA,0,0,0,7533
SLBF,N/A,N/A,BLANCA FLOR,BOLIVIA,0,0,0,7534
SLBH,N/A,N/A,BUENA HORA,BOLIVIA,0,0,0,7535
SLBJ,BJO,BERMEJO,BERMEJO,BOLIVIA,381,-22.769,-64.315,7536
SLBN,N/A,N/A,BELLA UNION,BOLIVIA,0,0,0,7537
SLBU,N/A,N/A,BAURES,BOLIVIA,0,0,0,7538
SLBV,N/A,N/A,VILLA VISTA,BOLIVIA,0,0,0,7539
SLBW,N/A,N/A,BUENA VISTA,BOLIVIA,0,0,0,7540
SLBY,N/A,N/A,BOYUIBE,BOLIVIA,0,0,0,7541
SLCA,CAM,CAMIRI,CAMIRI,BOLIVIA,798,-20.007,-63.527,7542
SLCB,CBB,JORGE WILSTERMAN,COCHABAMBA,BOLIVIA,2549,-17.421,-66.177,7543
SLCC,N/A,N/A,COPACABANA,BOLIVIA,0,0,0,7544
SLCG,N/A,N/A,CHARAGUA,BOLIVIA,0,0,0,7545
SLCH,N/A,CHIMORE,CHAPACURA,BOLIVIA,305,-16.99,-65.141,7546
SLCI,N/A,N/A,CLARA RIOS,BOLIVIA,0,0,0,7547
SLCJ,N/A,N/A,CAVIAS,BOLIVIA,0,0,0,7548
SLCL,N/A,N/A,COLLPANI,BOLIVIA,0,0,0,7549
SLCM,N/A,N/A,CAMIARE,BOLIVIA,0,0,0,7550
SLCN,N/A,CHARANA,CHARANA,BOLIVIA,4060,-17.594,-69.434,7551
SLCO,CIJ,CAPITAN ANIBAL ARAB,COBIJA,BOLIVIA,271,-11.04,-68.783,7552
SLCP,CEP,CONCEPCION,CONCEPTION,BOLIVIA,498,-16.143,-62.026,7553
SLCQ,N/A,N/A,COPAQUILLA,BOLIVIA,0,0,0,7554
SLCR,N/A,N/A,COMARAPA,BOLIVIA,0,0,0,7555
SLCS,N/A,N/A,CERDAS,BOLIVIA,0,0,0,7556
SLCT,N/A,N/A,CHORETI,BOLIVIA,0,0,0,7557
SLCV,N/A,N/A,CAVINAS,BOLIVIA,0,0,0,7558
SLCY,N/A,N/A,COLLPA,BOLIVIA,0,0,0,7559
SLCZ,SRZ,N/A,SANTA CRUZ,BOLIVIA,0,0,0,7560
SLDN,N/A,N/A,EL DESENGANO,BOLIVIA,0,0,0,7561
SLDP,N/A,N/A,LOMA DEL PORVENIR,BOLIVIA,0,0,0,7562
SLEC,N/A,N/A,EL CAIRO,BOLIVIA,0,0,0,7563
SLED,N/A,N/A,EL DORADO,BOLIVIA,0,0,0,7564
SLEF,N/A,N/A,EL TRIUNFO,BOLIVIA,0,0,0,7565
SLEJ,N/A,N/A,EL JOVI,BOLIVIA,0,0,0,7566
SLEL,N/A,N/A,EL ROSEDA,BOLIVIA,0,0,0,7567
SLEO,N/A,N/A,EL PARAISO,BOLIVIA,0,0,0,7568
SLEP,N/A,N/A,EL PERU,BOLIVIA,0,0,0,7569
SLES,N/A,N/A,ESPIRITU,BOLIVIA,0,0,0,7570
SLEU,N/A,N/A,EUCALIPTOS,BOLIVIA,0,0,0,7571
SLEV,N/A,N/A,EL SALVADOR,BOLIVIA,0,0,0,7572
SLEZ,N/A,N/A,LA ESPERANZA,BOLIVIA,0,0,0,7573
SLFA,N/A,N/A,FATIMA,BOLIVIA,0,0,0,7574
SLGJ,N/A,N/A,GUADALAJARA,BOLIVIA,0,0,0,7575
SLGY,GYA,CAP DE AV EMILIO BELTRAN,GUAYARAMERIN,BOLIVIA,131,-10.822,-65.346,7576
SLHJ,N/A,N/A,HUACARAJE,BOLIVIA,0,0,0,7577
SLHN,N/A,N/A,CHANE BEDOYA,BOLIVIA,0,0,0,7578
SLHT,N/A,N/A,COLCOLQUECHACA,BOLIVIA,0,0,0,7579
SLHU,N/A,N/A,HUACHI,BOLIVIA,0,0,0,7580
SLHY,N/A,N/A,CAQUIAVIRI,BOLIVIA,0,0,0,7581
SLIC,N/A,N/A,COROICO,BOLIVIA,0,0,0,7582
SLIG,N/A,N/A,INGLATERRA,BOLIVIA,0,0,0,7583
SLIH,N/A,N/A,SAMAIHUATE,BOLIVIA,0,0,0,7584
SLIJ,N/A,N/A,INIGUAZU,BOLIVIA,0,0,0,7585
SLIR,N/A,N/A,IBORI,BOLIVIA,0,0,0,7586
SLIT,N/A,N/A,ITAGUAZURENDA,BOLIVIA,0,0,0,7587
SLIV,N/A,N/A,ISLA VERDE,BOLIVIA,0,0,0,7588
SLIX,N/A,N/A,IXIAMAS,BOLIVIA,0,0,0,7589
SLIZ,N/A,N/A,IZOZOG,BOLIVIA,0,0,0,7590
SLJD,N/A,N/A,EL JORDAN,BOLIVIA,0,0,0,7591
SLJE,N/A,N/A,SAN JOSE,BOLIVIA,0,0,0,7592
SLJM,N/A,N/A,SAN JUAN DE FRIBAL,BOLIVIA,0,0,0,7593
SLJN,N/A,N/A,SAN JUAN,BOLIVIA,0,0,0,7594
SLJO,SJB,SAN JOAQUIN,SAN JOAQUIN,BOLIVIA,140,-13.053,-64.662,7595
SLJT,N/A,N/A,SANTA JUANITA,BOLIVIA,0,0,0,7596
SLJV,N/A,N/A,SAN JAVIER,BOLIVIA,0,0,0,7597
SLKQ,N/A,N/A,SAN MIGUEL,BOLIVIA,0,0,0,7598
SLKY,N/A,N/A,PUERTO YUCA,BOLIVIA,0,0,0,7599
SLLA,N/A,N/A,LA ASUNTA,BOLIVIA,0,0,0,7600
SLLC,N/A,N/A,LA CHINA,BOLIVIA,0,0,0,7601
SLLE,N/A,N/A,LA ELE,BOLIVIA,0,0,0,7602
SLLI,N/A,N/A,LA INDIA,BOLIVIA,0,0,0,7603
SLLJ,N/A,N/A,LAJA,BOLIVIA,0,0,0,7604
SLLL,N/A,N/A,LAGUNA LOA,BOLIVIA,0,0,0,7605
SLLP,LPB,EL ALTO INTERNATIONAL,LA PAZ,BOLIVIA,4058,-16.513,-68.192,7606
SLLT,N/A,N/A,LOS TAJIBOS,BOLIVIA,0,0,0,7607
SLLU,N/A,N/A,SAN LORENZO,BOLIVIA,0,0,0,7608
SLLV,N/A,N/A,LA SELVA,BOLIVIA,0,0,0,7609
SLLZ,N/A,N/A,SAN LORENZO,BOLIVIA,0,0,0,7610
SLMD,N/A,N/A,MADIDI,BOLIVIA,0,0,0,7611
SLMG,MGD,MAGDALENA,MAGDALENA,BOLIVIA,142,-13.254,-64.063,7612
SLML,N/A,N/A,LA MADRE,BOLIVIA,0,0,0,7613
SLMP,N/A,N/A,MAPIRI,BOLIVIA,0,0,0,7614
SLMR,N/A,N/A,MEMORE,BOLIVIA,0,0,0,7615
SLMV,N/A,N/A,MONTE VERDE,BOLIVIA,0,0,0,7616
SLMW,N/A,N/A,MATEGUA,BOLIVIA,0,0,0,7617
SLMX,N/A,N/A,MONOS ARANA,BOLIVIA,0,0,0,7618
SLNE,N/A,N/A,NUEVA ERA,BOLIVIA,0,0,0,7619
SLNO,N/A,N/A,NUEVO MUNDO,BOLIVIA,0,0,0,7620
SLNP,N/A,N/A,NUEVA ESPERANZA,BOLIVIA,0,0,0,7621
SLNQ,N/A,N/A,NUEVA ESPERANZA,BOLIVIA,0,0,0,7622
SLNV,N/A,N/A,NIEVE,BOLIVIA,0,0,0,7623
SLOI,N/A,N/A,ORIALSA,BOLIVIA,0,0,0,7624
SLOR,N/A,JUAN MENDOZA,ORURO,BOLIVIA,3703,-17.963,-67.076,7625
SLOT,N/A,N/A,SINAOTA,BOLIVIA,0,0,0,7626
SLPM,N/A,N/A,PALMIRA,BOLIVIA,0,0,0,7627
SLPO,POI,CAPITAN NICOLAS ROJAS,POTOSI,BOLIVIA,3936,-19.543,-65.724,7628
SLPP,N/A,N/A,PARAPARAU,BOLIVIA,0,0,0,7629
SLPR,N/A,N/A,PUERTO RICO,BOLIVIA,0,0,0,7630
SLPS,PSZ,CAP DE AV SALVADOR OGAYA G,PUERTO SUAREZ,BOLIVIA,135,-18.975,-57.821,7631
SLPT,N/A,N/A,PETA,BOLIVIA,0,0,0,7632
SLPU,N/A,N/A,PUCHUNI,BOLIVIA,0,0,0,7633
SLPV,N/A,N/A,PUERTO VILA-ROEL,BOLIVIA,0,0,0,7634
SLQY,N/A,N/A,CURICHI,BOLIVIA,0,0,0,7635
SLRA,N/A,SAN RAMON,SAN RAMON,BOLIVIA,140,-13.264,-64.605,7636
SLRB,N/A,ROBORE,ROBORE,BOLIVIA,278,-18.328,-59.766,7637
SLRE,N/A,N/A,EL REMATE,BOLIVIA,0,0,0,7638
SLRH,N/A,N/A,RANCHO ALEGRE,BOLIVIA,0,0,0,7639
SLRI,RIB,CAP DE AV SELIN ZEITUN LOPEZ,RIBERALTA,BOLIVIA,142,-11.01,-66.073,7640
SLRP,N/A,N/A,ROSAPATA,BOLIVIA,0,0,0,7641
SLRQ,RBQ,RURRENABAQUE,RURRENABAQUE,BOLIVIA,203,-14.428,-67.501,7642
SLRR,N/A,N/A,RETIRO,BOLIVIA,0,0,0,7643
SLRS,N/A,N/A,RIO SECO,BOLIVIA,0,0,0,7644
SLRT,N/A,N/A,SANTA RITA,BOLIVIA,0,0,0,7645
SLRX,N/A,N/A,SAN RAMON DE SENAC,BOLIVIA,0,0,0,7646
SLRY,N/A,REYES,REYES,BOLIVIA,183,-14.306,-67.354,7647
SLSA,N/A,SANTA ANA DEL YACUMA,SANTA ANA,BOLIVIA,144,-13.762,-65.435,7648
SLSB,SRJ,CAPITAN GERMAN QUIROGA G,SAN BORJA,BOLIVIA,194,-14.857,-66.737,7649
SLSC,N/A,N/A,SANTA CLARA,BOLIVIA,0,0,0,7650
SLSD,N/A,N/A,SAN CARLOS GURTIERREZ,BOLIVIA,0,0,0,7651
SLSF,N/A,N/A,SAN FRANCISCO,BOLIVIA,0,0,0,7652
SLSG,N/A,N/A,SIPUATI,BOLIVIA,0,0,0,7653
SLSH,N/A,N/A,SANTA ANA,BOLIVIA,0,0,0,7654
SLSI,N/A,CAP AV JUAN COCHAMANIDIS SAUCEDO,SAN IGNACIO DE VELASCO,BOLIVIA,414,-16.384,-60.963,7655
SLSJ,N/A,N/A,SALINAS,BOLIVIA,0,0,0,7656
SLSL,N/A,N/A,SANTA LUCIA,BOLIVIA,0,0,0,7657
SLSM,N/A,SAN IGNACIO DE MOXOS,SAN IGNACIO DE MOXOS,BOLIVIA,161,-14.966,-65.634,7658
SLSN,N/A,N/A,SANANDITA,BOLIVIA,0,0,0,7659
SLSQ,N/A,N/A,SAAHAQUI,BOLIVIA,0,0,0,7660
SLSR,N/A,N/A,SANTA ROSA DE YACUMA,BOLIVIA,0,0,0,7661
SLSS,N/A,N/A,SASASAMA,BOLIVIA,0,0,0,7662
SLST,N/A,N/A,SAN ANTONIO,BOLIVIA,0,0,0,7663
SLSU,SRE,JUANA AZURDUY DE PADILLA,SUCRE,BOLIVIA,2905,-19.007,-65.289,7664
SLSW,N/A,N/A,SANTA BARBARA,BOLIVIA,0,0,0,7665
SLTE,N/A,N/A,TEOPONTE,BOLIVIA,0,0,0,7666
SLTF,N/A,N/A,SAN TELMO,BOLIVIA,0,0,0,7667
SLTG,N/A,N/A,SANTIAGO,BOLIVIA,0,0,0,7668
SLTH,N/A,N/A,TUMICHUCUA,BOLIVIA,0,0,0,7669
SLTI,N/A,SAN MATIAS,SAN MATHIAS,BOLIVIA,125,-16.339,-58.402,7670
SLTJ,TJA,CAPITAN ORIEL LEA PLAZA,TARIJA,BOLIVIA,1855,-21.556,-64.701,7671
SLTP,N/A,N/A,TIPUANI,BOLIVIA,0,0,0,7672
SLTR,TDD,TTE AV JORGE HENRICH ARAUZ,TRINIDAD,BOLIVIA,156,-14.819,-64.918,7673
SLTS,N/A,N/A,TODOS SANTOS,BOLIVIA,0,0,0,7674
SLTT,N/A,N/A,TOTAL BOLIVIA,BOLIVIA,0,0,0,7675
SLTU,N/A,N/A,TUCAVACA,BOLIVIA,0,0,0,7676
SLTY,N/A,N/A,TIGUIPA,BOLIVIA,0,0,0,7677
SLTZ,N/A,N/A,TUPIZA,BOLIVIA,0,0,0,7678
SLUC,N/A,N/A,UNICA,BOLIVIA,0,0,0,7679
SLUV,N/A,N/A,UVAS VERDES,BOLIVIA,0,0,0,7680
SLUY,N/A,N/A,UYUNI,BOLIVIA,0,0,0,7681
SLVA,N/A,N/A,VILLA AROMA,BOLIVIA,0,0,0,7682
SLVD,N/A,N/A,COVENDO,BOLIVIA,0,0,0,7683
SLVE,N/A,N/A,VENECIA,BOLIVIA,0,0,0,7684
SLVG,N/A,N/A,VALLE GRANDE,BOLIVIA,0,0,0,7685
SLVI,N/A,N/A,CARANAVI,BOLIVIA,0,0,0,7686
SLVM,N/A,N/A,VILLA MONTES,BOLIVIA,0,0,0,7687
SLVN,N/A,N/A,VALENCIA,BOLIVIA,0,0,0,7688
SLVR,VVI,VIRU VIRU INTERNATIONAL,SANTA CRUZ,BOLIVIA,374,-17.645,-63.135,7689
SLWA,N/A,N/A,SANTA ROSA DE ABUNA,BOLIVIA,0,0,0,7690
SLWD,N/A,N/A,SEIS DE AGOSTO,BOLIVIA,0,0,0,7691
SLYA,BYC,N/A,YACUIBA,BOLIVIA,0,0,0,7692
SLYB,N/A,N/A,EL BATO,BOLIVIA,0,0,0,7693
SLYP,N/A,N/A,MUYUPAMPA,BOLIVIA,0,0,0,7694
SLYY,N/A,N/A,SAN YO YO,BOLIVIA,0,0,0,7695
SLZB,N/A,N/A,SAN PEDRO,BOLIVIA,0,0,0,7696
SLZF,N/A,N/A,SAN FRANCISCO,BOLIVIA,0,0,0,7697
SLZG,N/A,N/A,SAN AGUSTIN,BOLIVIA,0,0,0,7698
SLZJ,N/A,N/A,SAN PEDRO,BOLIVIA,0,0,0,7699
SLZK,N/A,N/A,SAN LUCAS,BOLIVIA,0,0,0,7700
SLZR,N/A,N/A,SAN RAFAEL,BOLIVIA,0,0,0,7701
SLZX,N/A,N/A,SAN PEDRO,BOLIVIA,0,0,0,7702
SMCI,N/A,N/A,COEROENI,SURINAM,0,0,0,7703
SMCO,N/A,N/A,CORONIE,SURINAM,0,0,0,7704
SMDA,N/A,N/A,DRIETABBETJE,SURINAM,0,0,0,7705
SMJP,PBM,JOHAN A PENGEL INTERNATIONAL,ZANDERY,SURINAM,18,5.453,-55.188,7706
SMKA,N/A,N/A,KABALEBO,SURINAM,0,0,0,7707
SMKE,N/A,N/A,KAYSER,SURINAM,0,0,0,7708
SMNI,N/A,N/A,NEW NICKERIE,SURINAM,0,0,0,7709
SMSM,N/A,N/A,KWAMALASOEMOETOE,SURINAM,0,0,0,7710
SMTB,N/A,N/A,TAFELBERG,SURINAM,0,0,0,7711
SMWA,N/A,N/A,WAGENINGEN,SURINAM,0,0,0,7712
SMZO,ORG,ZORG EN HOOP,PARAMARIBO,SURINAM,4,5.811,-55.191,7713
SOCA,CAY,ROCHAMBEAU,CAYENNE,FRENCH GUYANA,8,4.82,-52.36,7714
SOML,N/A,N/A,MALIN,PERU,0,0,0,7715
SOOG,N/A,ST GEORGES DE L OYAPOCK,ST.-GEORGES OYAPOCK,FRENCH GUYANA,15,3.897,-51.804,7716
SOOM,N/A,N/A,ST.-LAURENT-DU MARONI,FRENCH GUYANA,0,0,0,7717
SOOR,N/A,N/A,REGINA,FRENCH GUYANA,0,0,0,7718
SOOS,N/A,N/A,SAUL,FRENCH GUYANA,0,0,0,7719
SOOY,N/A,N/A,SINNAMARY,FRENCH GUYANA,0,0,0,7720
SPAA,N/A,N/A,CARAZ,PERU,0,0,0,7721
SPAB,N/A,N/A,HUANCABAMBA,PERU,0,0,0,7722
SPAC,N/A,CIRO ALEGRIA,CIRO ALEGRIA,PERU,168,-4.607,-77.941,7723
SPAG,N/A,N/A,AGUAYTA,PERU,0,0,0,7724
SPAI,N/A,N/A,URPAY,PERU,0,0,0,7725
SPAL,N/A,N/A,ALAO,PERU,0,0,0,7726
SPAM,N/A,N/A,CAMANA,PERU,0,0,0,7727
SPAN,N/A,N/A,SULLANA,PERU,0,0,0,7728
SPAO,N/A,N/A,SAN JUAN APOSENTO,PERU,0,0,0,7729
SPAP,N/A,N/A,PICOTA,PERU,0,0,0,7730
SPAR,N/A,N/A,ALERTA,PERU,0,0,0,7731
SPAS,N/A,ANDOAS,ANDOAS,PERU,230,-2.795,-76.466,7732
SPAT,N/A,N/A,AGUAS CALIENTES,PERU,0,0,0,7733
SPAY,N/A,ATALAYA,ATALAYA,PERU,580,-10.729,-73.766,7734
SPBA,N/A,N/A,BARRANCA,PERU,0,0,0,7735
SPBB,N/A,MOYOBAMBA,MOYOBAMBA,PERU,84,-6.019,-76.988,7736
SPBC,N/A,CABALLOCOCHA,CABALLOCOCHA,PERU,100,-3.917,-70.508,7737
SPBL,N/A,N/A,BELLAVISTA,PERU,0,0,0,7738
SPBR,N/A,IBERIA,IBERIA,PERU,23,-11.411,-69.489,7739
SPBS,N/A,N/A,JEBEROS,PERU,0,0,0,7740
SPBU,N/A,N/A,VISTA BREAU,PERU,0,0,0,7741
SPBY,N/A,N/A,BAYOVAR,PERU,0,0,0,7742
SPCA,N/A,N/A,BARRACA,PERU,0,0,0,7743
SPCB,N/A,N/A,AGUAS BLANCAS,PERU,0,0,0,7744
SPCC,N/A,N/A,CIUDAD CONSTRUCTION,PERU,0,0,0,7745
SPCG,N/A,N/A,CASA GRANDE,PERU,0,0,0,7746
SPCH,N/A,N/A,TOCACHE,PERU,0,0,0,7747
SPCL,PCL,CAP FAP DAVID AVENZUR RENGIFO,PUCALLPA,PERU,157,-8.378,-74.574,7748
SPCM,N/A,N/A,CONTAMANA,PERU,0,0,0,7749
SPCN,N/A,N/A,CUNO-CUNO,PERU,0,0,0,7750
SPCP,N/A,N/A,PUCACACA,PERU,0,0,0,7751
SPCR,N/A,N/A,ACARI,PERU,0,0,0,7752
SPCS,N/A,N/A,SAUCE,PERU,0,0,0,7753
SPCT,N/A,N/A,CHOTA,PERU,0,0,0,7754
SPCU,N/A,N/A,CUTIDIMERI,PERU,0,0,0,7755
SPCV,N/A,N/A,CUTIVIRENI,PERU,0,0,0,7756
SPDO,N/A,N/A,MOLLENDO,PERU,0,0,0,7757
SPEB,N/A,N/A,PEBAS,PERU,0,0,0,7758
SPEN,N/A,N/A,ISCOZACIN,PERU,0,0,0,7759
SPEO,CHM,TENIENTE FAP JAIME A DE MONTR MORALES,CHIMBOTE,PERU,22,-9.151,-78.524,7760
SPEP,N/A,PUERTO ESPERANZA,PUERTO ESPERANZA,PERU,221,-9.768,-70.706,7761
SPEQ,N/A,CESAR TORQUE PODESTA,MOQUEGUA,PERU,1366,-17.179,-70.931,7762
SPEV,N/A,N/A,ELVALOR,PERU,0,0,0,7763
SPEZ,N/A,N/A,PUERTO BERMUDEZ,PERU,0,0,0,7764
SPFA,N/A,N/A,FAUSA,PERU,0,0,0,7765
SPFL,N/A,N/A,FUNDO FLOR,PERU,0,0,0,7766
SPGM,TGI,TINGO MARIA,TINGO MARIA,PERU,613,-9.29,-76.006,7767
SPGS,N/A,N/A,LAGUNAS,PERU,0,0,0,7768
SPGT,N/A,N/A,PUERTO VICTORIA,PERU,0,0,0,7769
SPGU,N/A,N/A,BAGUA,PERU,0,0,0,7770
SPHA,N/A,N/A,CHINCHA,PERU,0,0,0,7771
SPHC,N/A,N/A,CHALA,PERU,0,0,0,7772
SPHI,CIX,CAPT JOSE ABELARDO QUINONES GONZALES,CHICLAYO,PERU,29,-6.787,-79.828,7773
SPHL,N/A,N/A,OLMOS,PERU,0,0,0,7774
SPHO,AYP,CORONEL FAP ALFREDO MENDIVIL DUARTE,AYACUCHO,PERU,2718,-13.155,-74.204,7775
SPHT,N/A,N/A,HUAYPTUE,PERU,0,0,0,7776
SPHU,N/A,N/A,HUANCAYO,PERU,0,0,0,7777
SPHV,N/A,N/A,HUANUCO VIEJO,PERU,0,0,0,7778
SPHY,ANS,ANDAHUAYLAS,ANDAHUAYLAS,PERU,3445,-13.706,-73.35,7779
SPHZ,ATA,COMMANDANTE FAP GERMAN ARIAS GRAZZIANI,ANTA,PERU,2750,-9.347,-77.598,7780
SPIA,N/A,N/A,ICA,PERU,0,0,0,7781
SPIL,N/A,N/A,QUINCEMIL,PERU,0,0,0,7782
SPIM,LIM,JORGE CHAVEZ INTERNATIONAL,LIMA,PERU,35,-12.022,-77.114,7783
SPIN,N/A,N/A,INAPARI,PERU,0,0,0,7784
SPIP,N/A,N/A,SATIPO,PERU,0,0,0,7785
SPIR,N/A,N/A,PATRIA,PERU,0,0,0,7786
SPIS,N/A,N/A,PIAS,PERU,0,0,0,7787
SPIT,N/A,N/A,PAITA,PERU,0,0,0,7788
SPIY,N/A,N/A,YAURI,PERU,0,0,0,7789
SPIZ,N/A,N/A,UCHIZA,PERU,0,0,0,7790
SPJB,CJA,N/A,CAJABAMBA,PERU,0,0,0,7791
SPJI,JJI,JUANJUI,JUANJUI,PERU,350,-7.169,-76.728,7792
SPJJ,N/A,JAUJA,JAUJA,PERU,3323,-11.783,-75.473,7793
SPJL,JUL,JULIACA,JULIACA,PERU,3825,-15.467,-70.158,7794
SPJN,N/A,SAN JUAN DE MARCONA,SAN JUAN,PERU,44,-15.357,-75.136,7795
SPJR,N/A,MAJ GEN FAP ARMANDO REVOREDO IGLESIAS,CAJAMARCA,PERU,2619,-7.136,-78.49,7796
SPJU,N/A,N/A,JULCANI,PERU,0,0,0,7797
SPLA,N/A,N/A,LOUISIANA,PERU,0,0,0,7798
SPLD,N/A,N/A,CELENDIN,PERU,0,0,0,7799
SPLG,N/A,N/A,LAGARTO,PERU,0,0,0,7800
SPLN,N/A,N/A,RODRIQUEZ DE MENDOZA,PERU,0,0,0,7801
SPLO,N/A,ILO,ILO,PERU,10,-17.695,-71.344,7802
SPLP,N/A,LAS PALMAS,LAS PALMAS,PERU,77,-12.161,-76.999,7803
SPLS,N/A,N/A,ZORRILLOS,PERU,0,0,0,7804
SPLT,N/A,N/A,LOBITOS,PERU,0,0,0,7805
SPLV,N/A,N/A,LAGO VERDE,PERU,0,0,0,7806
SPMA,N/A,N/A,RIO MARANON,PERU,0,0,0,7807
SPME,TBP,PEDRO CANGA,TUMBES,PERU,26,-3.552,-80.381,7808
SPMR,N/A,N/A,SANTA MARIA,PERU,0,0,0,7809
SPMS,YMS,MOISES BENZAQUEN RENGIFO,YURIMAGUAS,PERU,179,-5.894,-76.118,7810
SPMY,N/A,N/A,DOS DE MAYO,PERU,0,0,0,7811
SPNA,N/A,N/A,PUNTA DE LOMAS,PERU,0,0,0,7812
SPNC,N/A,ALFEREZ FAP D F FERNANDINI,HUANUCO,PERU,1841,-9.878,-76.204,7813
SPNH,N/A,N/A,LAGUNA CHOCLOCOCHA,PERU,0,0,0,7814
SPNM,N/A,N/A,NUEVO MUNDO,PERU,0,0,0,7815
SPNO,N/A,N/A,ANCON,PERU,0,0,0,7816
SPNP,N/A,N/A,PUNO,PERU,0,0,0,7817
SPNR,N/A,N/A,RICRAN,PERU,0,0,0,7818
SPNT,N/A,N/A,INTUTO,PERU,0,0,0,7819
SPNU,N/A,N/A,MANU,PERU,0,0,0,7820
SPNZ,N/A,N/A,SANTA CRUZ,PERU,0,0,0,7821
SPOA,N/A,N/A,SAPOSOA,PERU,0,0,0,7822
SPOL,N/A,COLLIQUE,COLLIQUE,PERU,125,-11.929,-77.061,7823
SPOP,N/A,N/A,POTO,PERU,0,0,0,7824
SPOR,N/A,N/A,ORCOPAMPA,PERU,0,0,0,7825
SPOS,N/A,N/A,ZORRITOS,PERU,0,0,0,7826
SPOV,N/A,N/A,LEON VELARDE,PERU,0,0,0,7827
SPOY,N/A,N/A,ATICO,PERU,0,0,0,7828
SPPA,N/A,N/A,PUERTO OCOPA,PERU,0,0,0,7829
SPPG,N/A,N/A,PARAMONGA,PERU,0,0,0,7830
SPPH,N/A,N/A,PAMPA HERMOSA,PERU,0,0,0,7831
SPPL,N/A,N/A,PLAYA,PERU,0,0,0,7832
SPPM,N/A,N/A,POMACOCHA,PERU,0,0,0,7833
SPPN,N/A,N/A,PALMA DE PINO,PERU,0,0,0,7834
SPPO,N/A,N/A,POZUZO,PERU,0,0,0,7835
SPPP,N/A,N/A,HUANACOPAMPA,PERU,0,0,0,7836
SPPT,N/A,N/A,PAITITI,PERU,0,0,0,7837
SPPY,CHH,CHACHAPOYAS,CHACHAPOYAS,PERU,2529,-6.202,-77.856,7838
SPPZ,N/A,N/A,PALCAZU,PERU,0,0,0,7839
SPQI,N/A,N/A,QUITENI,PERU,0,0,0,7840
SPQJ,N/A,N/A,JAQUI,PERU,0,0,0,7841
SPQN,N/A,N/A,REQUENA,PERU,0,0,0,7842
SPQR,N/A,N/A,QUIRUVILCA,PERU,0,0,0,7843
SPQT,IQT,CORONEL FAP FRANCISCO SECADA VIGNETTA,IQUITOS,PERU,94,-3.785,-73.309,7844
SPQU,AQP,RODRIGUEZ BALLON,AREQUIPA,PERU,2593,-16.341,-71.583,7845
SPRF,N/A,N/A,SAN RAFAEL,PERU,0,0,0,7846
SPRG,N/A,N/A,SAN REGIS,PERU,0,0,0,7847
SPRM,N/A,SAN RAMON,SAN RAMON,PERU,793,-11.129,-75.35,7848
SPRT,N/A,N/A,RIO TIGRE,PERU,0,0,0,7849
SPRU,TRU,CAPITAN CARLOS MARTINEZ DE PINILLOS,TRUJILLO,PERU,23,-8.085,-79.109,7850
SPSA,N/A,N/A,CASMA,PERU,0,0,0,7851
SPSC,N/A,N/A,SAUCE,PERU,0,0,0,7852
SPSE,N/A,N/A,SEPAHUA,PERU,0,0,0,7853
SPSF,N/A,N/A,SAN FRANCISCO,PERU,0,0,0,7854
SPSH,N/A,N/A,SHATOJA,PERU,0,0,0,7855
SPSI,N/A,N/A,SIHUAS,PERU,0,0,0,7856
SPSJ,N/A,N/A,SAN JOSE DE SISA,PERU,0,0,0,7857
SPSL,N/A,N/A,LAMAS,PERU,0,0,0,7858
SPSM,N/A,N/A,TSOMAVONI,PERU,0,0,0,7859
SPSO,PIO,PISCO,PISCO,PERU,12,-13.745,-76.22,7860
SPSP,N/A,N/A,SAN PABLO,PERU,0,0,0,7861
